XYZ (13541 points)
4813.526 4341.533 90.000
4796.299 4345.914 90.000
4786.097 4343.554 90.000
4793.365 4336.627 90.000
4775.833 4341.456 90.000
4782.865 4334.246 90.000
4790.617 4327.208 89.420
4770.425 4321.295 88.800
4780.220 4324.555 88.050
4788.196 4317.656 85.952
4778.155 4314.845 84.540
4785.910 4307.956 81.689
4784.499 4298.057 77.999
4774.942 4293.354 75.201
4784.590 4288.320 71.888
4775.964 4283.179 70.763
4777.008 4272.986 63.656
5804.259 4615.830 54.902
5810.213 4645.552 58.895
5816.269 4675.782 60.967
5136.929 4035.880 47.280
5146.006 4036.412 43.032
5155.084 4036.944 43.586
5123.018 4041.982 49.083
5132.816 4043.088 45.106
5142.601 4044.181 40.102
5152.373 4045.261 39.937
5118.183 4048.616 49.271
5128.703 4050.296 43.705
5139.196 4051.950 39.752
5149.662 4053.579 39.472
5113.348 4055.250 49.421
5124.590 4057.504 43.506
5135.791 4059.720 39.845
5146.951 4061.896 39.527
5108.514 4061.883 49.422
5120.420 4064.693 44.348
5132.310 4067.463 39.952
5144.183 4070.195 39.615
5103.679 4068.517 50.096
5115.398 4072.425 45.187
5127.136 4076.379 40.224
5138.895 4080.377 39.776
5150.671 4084.421 39.693
5098.844 4075.150 50.093
5110.376 4080.158 46.337
5121.963 4085.295 40.986
5133.605 4090.560 39.945
5145.304 4095.953 40.002
5094.010 4081.784 49.813
5105.877 4088.122 46.856
5117.488 4094.518 40.956
5128.840 4100.973 40.098
5139.937 4107.486 40.095
5102.706 4099.772 47.012
5113.553 4106.137 41.483
5124.173 4112.552 40.240
6394.417 4540.542 60.000
5089.258 4105.135 49.960
5100.889 4111.588 46.635
5112.863 4118.136 40.669
5125.180 4124.778 40.238
5137.839 4131.514 40.725
5099.990 4123.486 45.463
5113.397 4130.245 40.524
5127.104 4137.086 40.314
5084.506 4128.486 49.915
5099.367 4135.391 44.166
5114.299 4142.363 40.589
5129.304 4149.401 40.429
5144.381 4156.504 45.073
5086.329 4140.237 48.919
5101.569 4147.345 41.640
5116.870 4154.508 40.534
5132.231 4161.726 40.915
6380.138 4515.687 60.000
5088.152 4151.988 47.277
5103.772 4159.298 40.932
5119.441 4166.653 40.670
5135.158 4174.052 40.984
5089.975 4163.739 45.591
5105.975 4171.251 41.042
5122.011 4178.798 40.853
5138.084 4186.377 40.992
6365.859 4490.831 50.473
5091.798 4175.490 46.729
5108.858 4183.026 41.223
5126.006 4190.567 40.954
5143.241 4198.114 41.254
5160.563 4205.666 47.071
5093.621 4187.241 47.079
5111.877 4194.752 41.383
5130.181 4202.273 41.074
5148.533 4209.802 41.431
5166.934 4217.341 47.938
5096.802 4198.312 47.096
5115.854 4205.975 41.503
5134.955 4213.646 41.168
5154.104 4221.327 41.729
5173.303 4229.016 49.231
5099.983 4209.383 46.997
5119.831 4217.196 41.551
5139.729 4225.019 41.264
5159.676 4232.851 41.902
5179.673 4240.691 49.278
5103.164 4220.454 47.145
5123.808 4228.418 41.573
5144.502 4236.392 41.363
5165.248 4244.375 42.220
5186.043 4252.366 49.414
5106.345 4231.525 47.129
5127.866 4239.602 41.729
5149.384 4247.714 41.450
5170.900 4255.860 43.190
5192.413 4264.042 49.616
5135.105 4250.800 41.574
5156.331 4259.112 41.603
5177.556 4267.418 44.068
5198.782 4275.717 49.840
5121.416 4253.438 44.644
5142.176 4262.050 41.561
5163.052 4270.580 41.759
5184.044 4279.027 44.820
5205.152 4287.392 53.828
5128.952 4264.394 42.567
5147.833 4273.357 41.742
5167.014 4282.108 41.909
5186.493 4290.647 44.135
5206.270 4298.976 50.000
5136.487 4275.350 41.752
5153.491 4284.664 41.896
5170.976 4293.637 42.056
5188.941 4302.269 43.970
5207.388 4310.559 49.943
5142.931 4285.627 41.910
5158.500 4295.345 42.079
5174.618 4304.670 42.202
5191.287 4313.603 44.162
5208.506 4322.143 52.847
5149.375 4295.905 42.082
5163.452 4306.063 42.232
5178.185 4315.753 42.357
5193.576 4324.974 44.540
5209.624 4333.726 61.388
5155.820 4306.182 42.241
5165.426 4315.301 42.397
5177.781 4324.862 42.522
5192.887 4334.865 48.312
6351.580 4465.975 50.171
5163.366 4323.762 42.731
5173.781 4333.237 42.665
5185.117 4343.162 48.246
5197.373 4353.537 67.861
5151.923 4323.289 42.929
5159.252 4332.570 42.935
5167.042 4342.077 42.844
5175.293 4351.809 48.479
6337.501 4441.470 50.627
6324.538 4418.904 50.000
6313.576 4399.824 49.333
6304.574 4384.154 40.359
6297.017 4370.999 39.335
6290.349 4359.393 35.732
6060.926 4548.549 69.908
6089.907 4549.953 66.938
6118.888 4551.357 60.000
6147.869 4552.761 52.752
6176.849 4554.165 40.180
6205.830 4555.569 40.000
6234.811 4556.973 44.826
6263.792 4558.377 52.729
6292.773 4559.781 59.973
6321.754 4561.186 64.791
6350.735 4562.590 69.819
6379.716 4563.994 69.485
5641.153 4468.295 35.810
5629.084 4458.253 35.004
5679.894 4486.970 39.195
5665.392 4473.063 37.357
5651.241 4459.902 35.293
5637.442 4447.487 34.912
5693.412 4472.930 37.641
5678.773 4460.819 35.911
6270.782 4290.245 30.130
6263.168 4272.606 30.671
6254.857 4253.351 33.268
6245.564 4231.821 37.606
6235.207 4207.825 39.740
6224.081 4182.047 40.024
6212.696 4155.670 43.180
6201.307 4129.286 49.131
6189.919 4102.901 51.405
6178.530 4076.516 60.072
5756.430 4113.465 62.830
5755.659 4144.510 59.798
5754.887 4175.554 50.214
5754.116 4206.599 46.749
5752.624 4266.675 39.415
5751.970 4292.960 35.614
5750.876 4337.014 30.328
5170.096 3976.589 69.852
5775.238 4028.479 70.000
5766.220 4055.450 70.000
5087.265 4194.970 49.737
5077.845 4192.244 50.061
5067.833 4191.269 51.175
5057.119 4192.125 55.267
5032.985 4189.655 60.489
5021.811 4185.803 64.252
5010.973 4182.241 68.341
5000.502 4179.025 69.881
4990.549 4176.368 70.444
4980.630 4174.985 74.664
4970.113 4173.451 78.822
4959.406 4170.470 80.043
4948.876 4167.033 84.697
4938.475 4163.630 89.998
4928.359 4160.579 90.000
4918.782 4158.278 90.000
5030.026 4298.339 44.731
5038.994 4291.009 45.836
5048.010 4283.404 47.561
5056.946 4275.727 48.830
5065.754 4268.116 49.542
5074.431 4260.616 49.919
5082.974 4253.221 50.000
5091.411 4245.926 49.979
5099.824 4238.694 49.044
4921.104 4167.778 90.000
4922.361 4178.026 90.000
4923.413 4189.083 89.752
4924.359 4200.804 81.312
4925.877 4212.828 71.296
4927.896 4224.591 67.061
4929.689 4235.999 58.898
4931.242 4247.126 52.202
5080.406 4242.023 50.000
5069.643 4238.032 50.000
5059.018 4233.951 50.264
5048.460 4229.798 52.342
5037.905 4225.572 57.315
5027.293 4221.300 59.966
5016.635 4217.044 60.690
5006.024 4212.806 64.361
4995.557 4208.510 69.826
4985.258 4203.994 70.338
4974.940 4198.981 74.122
4964.118 4194.190 79.944
4953.084 4190.076 81.013
4942.423 4186.094 87.057
4932.142 4182.098 89.814
5063.437 4256.739 49.943
5052.535 4252.778 50.000
5041.689 4248.750 50.012
5030.862 4244.674 50.784
5020.030 4240.550 54.456
5009.214 4236.349 59.597
4998.471 4232.036 60.580
4987.842 4227.596 63.974
4977.313 4223.046 67.665
4966.814 4218.453 70.034
4956.273 4213.933 73.040
4945.678 4209.553 75.378
4935.042 4205.248 76.789
4957.663 4225.810 66.313
4948.646 4233.082 62.770
4939.823 4240.207 59.140
5045.887 4271.808 49.218
5034.899 4267.831 49.571
5023.899 4263.891 49.879
5012.786 4260.021 49.988
5001.584 4256.030 50.309
4990.525 4251.683 52.520
4979.773 4247.055 57.799
4969.286 4242.342 58.201
4958.943 4237.652 60.041
4941.118 4251.563 51.899
4950.975 4256.495 51.269
4960.873 4261.575 49.925
4970.911 4266.715 49.670
4981.361 4271.953 49.185
5006.318 4279.354 47.585
5017.315 4282.735 46.977
5028.130 4286.766 46.459
4991.840 4264.154 49.926
4960.046 4249.541 54.819
4970.278 4254.426 51.364
4980.781 4259.331 50.000
4949.925 4244.757 56.039
5003.470 4268.153 49.587
5014.970 4271.586 49.103
5026.034 4275.362 48.747
5036.992 4279.363 48.021
5019.422 4293.787 44.848
5009.019 4289.556 45.188
5663.448 4448.448 34.759
5010.913 4248.199 52.597
5021.887 4252.270 50.140
5032.833 4256.283 50.000
5043.760 4260.282 49.923
5054.720 4264.242 49.787
4968.100 4230.383 64.051
4978.584 4234.997 61.670
4989.196 4239.557 59.437
4999.984 4243.976 56.966
4947.208 4221.356 69.799
4936.670 4217.048 70.511
4938.322 4228.714 63.630
4997.000 4220.205 65.892
5039.728 4237.185 51.386
5018.299 4228.799 59.658
5029.020 4233.013 56.677
5007.607 4224.540 60.428
5050.435 4241.303 50.189
5061.180 4245.355 50.000
5072.012 4249.331 50.000
4933.579 4193.512 86.075
4944.099 4197.745 80.442
4954.791 4201.990 78.438
4965.498 4206.442 74.794
4976.054 4211.110 70.430
4986.504 4215.744 69.697
4930.503 4171.141 90.000
4940.580 4174.733 88.768
4951.066 4178.407 84.066
4962.028 4182.036 80.188
4984.345 4192.535 73.423
4994.168 4197.092 70.126
5004.411 4201.226 69.086
5014.954 4205.319 64.650
5025.652 4209.508 60.545
5036.271 4213.873 59.993
5046.677 4218.269 57.602
5057.012 4222.517 51.806
5067.393 4226.706 50.194
5077.858 4230.826 50.000
5088.547 4234.805 49.846
5085.685 4223.725 49.921
5093.031 4216.621 49.090
5090.156 4205.733 49.502
5083.099 4212.794 50.000
5080.758 4202.317 50.000
5013.116 4193.694 67.849
5075.479 4219.667 50.076
5023.897 4197.642 61.557
5034.871 4201.874 60.080
5045.240 4206.718 58.863
5055.182 4211.136 55.792
5065.352 4215.247 50.936
5073.490 4208.705 50.000
5647.437 4435.817 34.826
5706.930 4458.890 36.184
4992.793 4186.355 70.000
5002.661 4189.939 69.916
5694.402 4447.268 34.729
5096.099 4227.637 49.296
4797.142 4157.788 90.000
4800.699 4167.908 78.466
4804.236 4178.443 70.667
4807.693 4189.148 63.295
4811.064 4199.909 58.425
4853.273 4215.735 56.859
4862.308 4209.542 61.472
4870.636 4203.857 70.623
4878.573 4197.376 76.663
4887.104 4191.239 83.901
4895.831 4185.529 90.000
4904.530 4179.425 90.000
4913.228 4173.682 90.000
4846.256 4161.070 90.000
4840.067 4168.911 87.191
4833.136 4176.610 80.202
4825.791 4184.460 73.372
4818.370 4192.318 66.084
4829.096 4195.665 62.640
4832.062 4207.179 56.271
4856.467 4162.116 90.000
4850.675 4170.785 87.801
4843.872 4179.242 80.716
4836.644 4187.555 71.359
4866.249 4162.182 90.000
4854.898 4181.305 84.950
4847.812 4190.286 75.473
4840.159 4199.065 62.376
4884.015 4163.401 90.000
4878.183 4169.847 90.000
4872.454 4176.087 89.062
4865.778 4183.487 82.856
4858.763 4191.966 74.538
4842.805 4211.127 57.118
4895.199 4175.096 90.000
4886.321 4171.910 90.000
4886.969 4181.068 88.281
5681.250 4435.409 34.532
4868.921 4193.791 77.779
5667.473 4423.313 34.659
4893.348 4165.124 90.000
5710.047 4433.746 34.436
5699.072 4422.408 34.337
4875.184 4162.271 90.000
4821.552 4203.413 55.662
4811.563 4170.212 80.290
4822.476 4173.301 80.180
4836.503 4159.567 90.000
4829.963 4166.191 89.258
5687.523 4410.838 34.458
4807.564 4159.292 87.700
4815.021 4181.313 72.078
4863.155 4220.556 55.548
4871.617 4214.177 61.145
4872.856 4224.883 57.035
4896.240 4195.997 81.594
4896.657 4206.045 71.385
4897.792 4215.617 68.175
4899.720 4225.525 61.985
4901.670 4236.024 55.121
4904.946 4190.347 89.532
4905.034 4201.069 80.982
5733.965 4430.809 34.662
4907.062 4218.166 67.474
4909.455 4228.703 62.614
4911.454 4239.542 56.211
4913.789 4184.375 90.000
4921.336 4243.214 55.435
4914.256 4195.690 87.751
4919.521 4232.144 60.575
4917.302 4220.816 67.374
4880.986 4218.318 60.345
4890.315 4222.131 60.734
4888.897 4211.962 67.256
4887.873 4201.754 76.550
4879.764 4207.908 69.167
4892.028 4232.514 58.624
4882.468 4228.850 56.308
4779.251 4190.909 58.145
4786.014 4183.474 64.079
4793.473 4175.866 71.686
4790.214 4165.848 78.148
4787.083 4156.411 86.707
4782.707 4173.311 70.144
4780.183 4163.801 79.222
4776.973 4155.310 89.632
5726.152 4419.878 34.212
5878.869 4582.589 70.000
4772.553 4169.978 72.756
4796.966 4186.211 66.515
4789.880 4193.646 58.071
4800.502 4196.691 55.275
5085.533 4264.409 49.798
5088.105 4275.579 49.327
5090.626 4286.644 48.185
5092.993 4297.328 45.212
5095.299 4307.331 44.391
5097.711 4316.685 43.688
5100.228 4325.689 43.713
5121.325 4328.634 43.627
5123.951 4321.247 43.763
5127.426 4313.200 43.711
5132.241 4304.559 43.228
5137.491 4295.400 42.711
5094.054 4257.025 49.952
5096.756 4268.131 48.931
5099.472 4279.325 47.170
5101.930 4290.491 45.843
5103.616 4301.024 44.806
5105.499 4310.620 44.221
5107.890 4319.749 43.917
5121.347 4304.577 44.061
5126.099 4295.468 43.525
5130.930 4285.814 42.980
5818.616 4565.942 60.000
5102.666 4249.791 49.332
5104.988 4260.671 48.256
5108.384 4271.780 46.684
5111.033 4283.323 45.395
6161.930 4529.223 49.730
5116.233 4263.352 45.030
6175.390 4504.857 41.281
6186.031 4480.820 40.000
5129.470 4327.992 43.502
5143.368 4305.025 42.326
5137.713 4313.684 43.293
5132.959 4321.279 43.527
6196.437 4460.428 40.000
5147.569 4314.422 42.741
5079.363 4283.084 48.258
5068.116 4279.493 48.468
5081.896 4294.058 46.718
5070.555 4290.848 46.861
5059.197 4287.303 47.076
5084.595 4304.419 45.254
5073.248 4302.027 45.270
5061.510 4299.125 45.382
5050.049 4295.218 45.664
6208.290 4443.114 39.723
5076.751 4311.865 44.308
5040.759 4302.963 44.120
5051.828 4307.508 44.038
5087.383 4313.907 44.071
5079.975 4320.333 43.867
5089.969 4322.813 43.867
5076.884 4271.883 49.416
5124.145 4027.472 53.391
5115.043 4006.121 62.653
5109.748 3993.494 69.683
5104.042 3980.670 70.836
5097.517 3967.059 78.147
5090.744 3951.786 80.907
5084.346 3935.219 89.902
5027.112 3924.818 89.856
5034.519 3942.398 81.819
5042.014 3959.510 77.395
5049.600 3974.468 71.718
5055.707 3987.227 70.000
5060.402 3999.677 69.484
5065.341 4012.120 67.385
5070.313 4024.121 61.866
5074.856 4035.219 60.547
5078.825 4045.580 60.000
5082.456 4055.557 59.045
5086.030 4065.140 54.363
5089.867 4074.112 50.558
5030.536 4177.539 60.573
5039.421 4169.056 59.545
5048.827 4160.483 54.682
5058.590 4152.691 50.806
5067.636 4145.056 50.032
5076.244 4136.872 50.000
5051.679 4010.194 61.531
5042.814 4021.476 60.000
5033.573 4033.071 60.040
5024.469 4044.487 61.457
5016.278 4056.036 64.678
5008.836 4067.803 67.960
5001.832 4079.734 69.670
4994.332 4090.993 69.706
4986.338 4101.148 70.109
4978.765 4110.586 70.345
4970.847 4119.089 70.841
4961.930 4127.243 72.098
4952.780 4135.684 77.326
4944.059 4144.173 81.193
4935.944 4152.568 89.603
4990.417 4112.921 69.933
4994.059 4124.821 68.034
4997.799 4136.685 67.073
5001.658 4148.306 67.064
5005.277 4159.678 67.098
5008.392 4170.942 67.591
5075.960 4063.747 57.042
5065.413 4062.339 57.852
5054.428 4060.685 59.328
5042.679 4058.800 60.000
5029.895 4057.158 61.097
5058.784 4071.130 58.315
5052.319 4080.451 58.123
5046.119 4090.266 58.755
5040.071 4100.546 59.677
5033.332 4110.651 59.830
5025.706 4120.192 60.000
5017.762 4129.581 60.684
5009.663 4138.968 62.742
5069.688 4072.235 54.939
5063.530 4081.093 53.530
5057.561 4090.359 55.106
5051.890 4100.238 56.065
5037.678 4121.964 58.380
5029.721 4131.720 60.000
5021.542 4141.326 60.437
5013.290 4150.655 63.404
5080.121 4073.278 50.485
5074.321 4081.826 50.311
5068.513 4090.558 51.102
5062.999 4099.548 51.802
5058.121 4108.835 52.599
6218.738 4426.064 39.540
5048.981 4123.814 54.407
5041.864 4133.537 56.925
5033.786 4143.727 58.484
5025.044 4153.308 60.589
5016.563 4162.346 63.036
5019.379 4174.052 63.704
5028.005 4165.442 60.316
5037.091 4156.355 59.647
5053.561 4133.877 52.535
5059.063 4124.559 51.268
5063.650 4116.314 50.771
5068.460 4107.960 50.159
5073.453 4099.339 50.126
5079.216 4091.185 50.009
5084.861 4082.607 50.000
5073.527 4116.255 50.089
5075.682 4125.782 50.000
5079.016 4107.470 50.000
6227.811 4409.341 38.060
6235.052 4394.320 37.167
5891.051 4399.483 36.410
5035.193 4068.929 60.000
5028.340 4079.549 60.601
5022.253 4090.384 62.567
5903.767 4413.266 37.220
5010.674 4106.461 64.735
5002.319 4115.468 65.850
5028.339 4100.123 60.115
5040.598 4079.883 59.981
5034.287 4090.125 60.145
5047.333 4069.979 59.758
5014.021 4118.028 61.516
5021.739 4109.213 60.426
5005.937 4127.258 63.616
5022.323 4068.207 63.444
5015.398 4079.767 65.855
4998.815 4103.319 69.451
5063.013 4034.251 60.040
5917.717 4425.861 38.655
5050.802 4049.559 59.677
5072.060 4053.934 59.131
5068.143 4044.083 60.000
5061.564 4052.302 59.185
5057.056 4023.005 60.399
5038.432 4046.490 60.000
4994.116 4157.512 69.777
4983.107 4156.064 70.652
5930.875 4439.127 39.847
4965.707 4151.778 75.496
4955.094 4147.734 79.035
4967.221 4162.664 78.316
4987.182 4166.363 70.335
4977.030 4164.940 74.348
4997.670 4168.314 69.640
4957.150 4159.234 80.462
4946.600 4155.729 82.010
4985.678 4134.412 70.000
4973.589 4131.310 70.008
4989.823 4146.350 69.691
4964.281 4139.812 72.860
4982.226 4122.190 70.158
5037.495 4007.630 61.911
5033.162 3993.237 68.655
5022.988 3957.053 78.772
5015.180 3939.281 83.498
5007.302 3921.351 90.000
4925.355 4150.083 88.952
4932.825 4141.221 85.596
4941.124 4132.104 80.598
4950.209 4123.042 78.639
4959.890 4114.530 75.534
5943.807 4454.182 43.220
4974.079 4099.497 72.772
4981.636 4089.576 72.640
4988.581 4079.259 70.000
4995.051 4067.662 69.965
5002.151 4055.417 68.645
5010.004 4043.148 65.006
5018.643 4031.020 62.294
5027.912 4019.089 60.571
4914.827 4148.695 90.000
4921.401 4139.153 89.687
4929.072 4129.246 83.120
4937.806 4119.265 80.035
4947.736 4109.429 79.773
4969.117 4087.294 77.422
5957.718 4469.877 50.058
4981.261 4068.323 71.369
4987.649 4055.437 70.156
4995.096 4042.419 69.340
5003.391 4029.510 67.188
5012.510 4016.812 66.763
5022.440 4004.527 66.352
4909.732 4138.303 90.000
4916.598 4127.374 88.373
4924.687 4116.357 83.493
4934.014 4105.415 81.742
4944.581 4094.627 80.494
4955.386 4083.832 79.774
4972.609 4056.421 72.334
4979.733 4042.376 70.092
4987.653 4028.629 70.137
4996.444 4015.036 69.755
5006.233 4001.692 69.432
5017.330 3988.700 69.614
4903.706 4126.721 90.000
4910.990 4114.467 90.000
4919.646 4102.379 88.781
4929.634 4090.433 87.446
4940.794 4078.956 83.527
5972.336 4485.749 59.523
4956.795 4057.601 79.439
4963.913 4042.897 72.983
4971.486 4028.455 71.829
4979.773 4013.980 70.900
4989.107 3999.591 70.358
4999.572 3985.485 70.101
5011.197 3971.532 71.553
4896.675 4113.592 90.017
4904.633 4100.378 89.856
4913.918 4087.226 89.843
4924.856 4073.995 88.635
4947.631 4043.541 80.000
4955.225 4028.990 78.777
4962.623 4013.857 78.798
4971.331 3998.311 76.562
4981.294 3983.044 73.075
4992.270 3968.352 75.853
5003.642 3953.875 79.762
4889.012 4099.219 90.250
4897.561 4085.388 90.405
4907.185 4070.781 90.000
4918.889 4056.245 89.158
4930.458 4041.454 80.368
6014.496 4529.598 70.000
4945.016 4015.212 80.235
4952.909 3998.198 80.000
4962.277 3981.193 79.479
4973.212 3965.333 78.940
4984.702 3950.843 80.219
4995.519 3936.188 85.711
4900.384 4052.952 90.561
4911.739 4037.955 89.093
4933.562 3999.574 84.729
4942.651 3981.043 81.243
4966.464 3947.334 80.000
4977.105 3933.975 84.245
4891.365 4001.726 99.434
4912.683 4000.514 90.086
4902.682 3956.446 96.029
6198.854 4426.054 39.278
4937.497 3946.147 87.008
4931.868 3964.259 85.146
